city,edition,sport,discipline,athlete,noc,gender,event,event_gender,medal,is_medalist,year
Paris,1900,Athletics,Athletics,"PRITCHARD, Norman",IND,MEN,200m hurdles,M,Silver,1,1900
Paris,1900,Athletics,Athletics,"CHASTANIE, Jacques",FRA,MEN,3000m steeplechase,M,Bronze,1,1900
Paris,1900,Athletics,Athletics,"ORTON, George",CAN,MEN,3000m steeplechase,M,Gold,1,1900
Paris,1900,Athletics,Athletics,"ROBINSON, Sidney",GBR,MEN,3000m steeplechase,M,Silver,1,1900
Paris,1900,Athletics,Athletics,"ROBINSON, Sidney",GBR,MEN,4000m steeplechase,M,Bronze,1,1900
Paris,1900,Athletics,Athletics,"RIMMER, John",GBR,MEN,4000m steeplechase,M,Gold,1,1900
Paris,1900,Athletics,Athletics,"BENNETT, Charles",GBR,MEN,4000m steeplechase,M,Silver,1,1900
Paris,1900,Athletics,Athletics,"SCHULTZ, Ernst",DEN,MEN,400m,M,Bronze,1,1900
Paris,1900,Athletics,Athletics,"LONG, Maxwell W.Maxey",USA,MEN,400m,M,Gold,1,1900
Paris,1900,Athletics,Athletics,"HOLLAND, William",USA,MEN,400m,M,Silver,1,1900
Paris,1900,Athletics,Athletics,"ORTON, George",CAN,MEN,400m hurdles,M,Bronze,1,1900
Paris,1900,Athletics,Athletics,"TEWKSBURY, Walter B. John",USA,MEN,400m hurdles,M,Gold,1,1900
Paris,1900,Athletics,Athletics,"TAUZIN, Henri",FRA,MEN,400m hurdles,M,Silver,1,1900
Paris,1900,Athletics,Athletics,"BENNETT, Charles",ZZX,MEN,5000m team,M,Gold,1,1900
Paris,1900,Athletics,Athletics,"RIMMER, John",ZZX,MEN,5000m team,M,Gold,1,1900
Paris,1900,Athletics,Athletics,"ROBINSON, Sidney",ZZX,MEN,5000m team,M,Gold,1,1900
Paris,1900,Athletics,Athletics,"ROWLEY, Stanley",ZZX,MEN,5000m team,M,Gold,1,1900
Paris,1900,Athletics,Athletics,"TYSOE, Alfred",ZZX,MEN,5000m team,M,Gold,1,1900
Paris,1900,Athletics,Athletics,"CASTANET, André",FRA,MEN,5000m team,M,Silver,1,1900
Paris,1900,Athletics,Athletics,"CHAMPOUDRY, Michel",FRA,MEN,5000m team,M,Silver,1,1900
Paris,1900,Athletics,Athletics,"CHASTANIE, Jacques",FRA,MEN,5000m team,M,Silver,1,1900
Paris,1900,Athletics,Athletics,"DELOGE, Henri",FRA,MEN,5000m team,M,Silver,1,1900
Paris,1900,Athletics,Athletics,"RAGUENEAU, Gaston",FRA,MEN,5000m team,M,Silver,1,1900
Paris,1900,Athletics,Athletics,"ROWLEY, Stanley",AUS,MEN,60m,M,Bronze,1,1900
Paris,1900,Athletics,Athletics,"KRAENZLEIN, Alvin",USA,MEN,60m,M,Gold,1,1900
Paris,1900,Athletics,Athletics,"TEWKSBURY, Walter B. John",USA,MEN,60m,M,Silver,1,1900
Paris,1900,Athletics,Athletics,"HALL, David",USA,MEN,800m,M,Bronze,1,1900
Paris,1900,Athletics,Athletics,"TYSOE, Alfred",GBR,MEN,800m,M,Gold,1,1900
Paris,1900,Athletics,Athletics,"CREGAN, John",USA,MEN,800m,M,Silver,1,1900
Paris,1900,Athletics,Athletics,"SHELDON, Richard",USA,MEN,discus throw,M,Bronze,1,1900
Paris,1900,Athletics,Athletics,"BAUER, Rudolf",HUN,MEN,discus throw,M,Gold,1,1900
Paris,1900,Athletics,Athletics,"JANDA, Frantisek",BOH,MEN,discus throw,M,Silver,1,1900
Paris,1900,Athletics,Athletics,"MCCRACKEN, Josiah",USA,MEN,hammer throw,M,Bronze,1,1900
Paris,1900,Athletics,Athletics,"FLANAGAN, John Jesus",USA,MEN,hammer throw,M,Gold,1,1900
Paris,1900,Athletics,Athletics,"HARE, Thomas Truxton",USA,MEN,hammer throw,M,Silver,1,1900
Paris,1900,Athletics,Athletics,"GÖNCZY, Lajos",HUN,MEN,high jump,M,Bronze,1,1900
Paris,1900,Athletics,Athletics,"BAXTER, Irving",USA,MEN,high jump,M,Gold,1,1900
Paris,1900,Athletics,Athletics,"LEAHY, Patrick Joseph",GBR,MEN,high jump,M,Silver,1,1900
Paris,1900,Athletics,Athletics,"SHELDON, Lewis Pendleton",USA,MEN,"high jump, standing",M,Bronze,1,1900
Paris,1900,Athletics,Athletics,"EWRY, Ray",USA,MEN,"high jump, standing",M,Gold,1,1900
Paris,1900,Athletics,Athletics,"BAXTER, Irving",USA,MEN,"high jump, standing",M,Silver,1,1900
Paris,1900,Athletics,Athletics,"LEAHY, Patrick Joseph",GBR,MEN,long jump,M,Bronze,1,1900
Paris,1900,Athletics,Athletics,"KRAENZLEIN, Alvin",USA,MEN,long jump,M,Gold,1,1900
Paris,1900,Athletics,Athletics,"PRINSTEIN, Meyer",USA,MEN,long jump,M,Silver,1,1900
Paris,1900,Athletics,Athletics,"TORCHEBOEUF, Emile",FRA,MEN,"long jump, standing",M,Bronze,1,1900
Paris,1900,Athletics,Athletics,"EWRY, Ray",USA,MEN,"long jump, standing",M,Gold,1,1900
Paris,1900,Athletics,Athletics,"BAXTER, Irving",USA,MEN,"long jump, standing",M,Silver,1,1900
Paris,1900,Athletics,Athletics,"FAST, Ernst",SWE,MEN,marathon,M,Bronze,1,1900
Paris,1900,Athletics,Athletics,"THEATO, Michel",FRA,MEN,marathon,M,Gold,1,1900
Paris,1900,Athletics,Athletics,"CHAMPION, Emile",FRA,MEN,marathon,M,Silver,1,1900
Paris,1900,Athletics,Athletics,"ANDERSEN, Carl Albert",NOR,MEN,pole vault,M,Bronze,1,1900
Paris,1900,Athletics,Athletics,"BAXTER, Irving",USA,MEN,pole vault,M,Gold,1,1900
Paris,1900,Athletics,Athletics,"COLKETT, Meredith Bright",USA,MEN,pole vault,M,Silver,1,1900
Paris,1900,Athletics,Athletics,"GARRETT, Robert",USA,MEN,shot put,M,Bronze,1,1900
Paris,1900,Athletics,Athletics,"SHELDON, Richard",USA,MEN,shot put,M,Gold,1,1900
Paris,1900,Athletics,Athletics,"MCCRACKEN, Josiah",USA,MEN,shot put,M,Silver,1,1900
Paris,1900,Athletics,Athletics,"SHELDON, Lewis Pendleton",USA,MEN,triple jump,M,Bronze,1,1900
Paris,1900,Athletics,Athletics,"PRINSTEIN, Meyer",USA,MEN,triple jump,M,Gold,1,1900
Paris,1900,Athletics,Athletics,"CONNOLLY, James",USA,MEN,triple jump,M,Silver,1,1900
Paris,1900,Athletics,Athletics,"GARRETT, Robert",USA,MEN,"triple jump, standing",M,Bronze,1,1900
Paris,1900,Athletics,Athletics,"EWRY, Ray",USA,MEN,"triple jump, standing",M,Gold,1,1900
Paris,1900,Athletics,Athletics,"BAXTER, Irving",USA,MEN,"triple jump, standing",M,Silver,1,1900
Paris,1900,Basque Pelota,Basque Pelota,"De AMEZOLA y ASPIZUA, José",ESP,MEN,cesta punta,M,Gold,1,1900
Paris,1900,Basque Pelota,Basque Pelota,"VILLOTA BAQUIOLA, Francisco",ESP,MEN,cesta punta,M,Gold,1,1900
Paris,1900,Basque Pelota,Basque Pelota,"DURQUETTY, Maurice",FRA,MEN,cesta punta,M,Silver,1,1900
Paris,1900,Basque Pelota,Basque Pelota,ETCHEGARAY,FRA,MEN,cesta punta,M,Silver,1,1900
Paris,1900,Cricket,Cricket,"BEACHCROFT, Charles",GBR,MEN,cricket,M,Gold,1,1900
Paris,1900,Cricket,Cricket,"BIRKETT, Arthur Ernest",GBR,MEN,cricket,M,Gold,1,1900
Paris,1900,Cricket,Cricket,"BOWERMAN, Alfred James",GBR,MEN,cricket,M,Gold,1,1900
Paris,1900,Cricket,Cricket,"BUCKLEY, George John",GBR,MEN,cricket,M,Gold,1,1900
Paris,1900,Cricket,Cricket,"BURCHELL, Francis Romulus",GBR,MEN,cricket,M,Gold,1,1900
Paris,1900,Cricket,Cricket,"CHRISTIAN, Frederick William",GBR,MEN,cricket,M,Gold,1,1900
Paris,1900,Cricket,Cricket,"CORNER, Harry Richard",GBR,MEN,cricket,M,Gold,1,1900
Paris,1900,Cricket,Cricket,"CUMING, Frederick Wlliam",GBR,MEN,cricket,M,Gold,1,1900
Paris,1900,Cricket,Cricket,"DONNE, William Stephen",GBR,MEN,cricket,M,Gold,1,1900
Paris,1900,Cricket,Cricket,"POWLESLAND, Alfred James",GBR,MEN,cricket,M,Gold,1,1900
Paris,1900,Cricket,Cricket,"SYMES, John",GBR,MEN,cricket,M,Gold,1,1900
Paris,1900,Cricket,Cricket,"TOLLER, Montagu Henry",GBR,MEN,cricket,M,Gold,1,1900
Paris,1900,Cricket,Cricket,"ANDERSON, W.",FRA,MEN,cricket,M,Silver,1,1900
Paris,1900,Cricket,Cricket,"ATTRILL, W.T.",FRA,MEN,cricket,M,Silver,1,1900
Paris,1900,Cricket,Cricket,"BRAID, J.",FRA,MEN,cricket,M,Silver,1,1900
Paris,1900,Cricket,Cricket,"BROWNING, W.",FRA,MEN,cricket,M,Silver,1,1900
Paris,1900,Cricket,Cricket,"HORNE, R.",FRA,MEN,cricket,M,Silver,1,1900
Paris,1900,Cricket,Cricket,"JORDAN, T.H.",FRA,MEN,cricket,M,Silver,1,1900
Paris,1900,Cricket,Cricket,"MCEVOY, A.",FRA,MEN,cricket,M,Silver,1,1900
Paris,1900,Cricket,Cricket,"ROBINSON, D.",FRA,MEN,cricket,M,Silver,1,1900
Paris,1900,Cricket,Cricket,"ROQUES, F.",FRA,MEN,cricket,M,Silver,1,1900
Paris,1900,Cricket,Cricket,"SCHNEIDAU, A.J.",FRA,MEN,cricket,M,Silver,1,1900
Paris,1900,Cricket,Cricket,"TERRY, Henry John",FRA,MEN,cricket,M,Silver,1,1900
Paris,1900,Cricket,Cricket,"TOMALIN, P.H.",FRA,MEN,cricket,M,Silver,1,1900
Paris,1900,Croquet,Croquet,AUMOITTE,FRA,MEN,double,M,Gold,1,1900
Paris,1900,Croquet,Croquet,JOHIN,FRA,MEN,double,M,Gold,1,1900
Paris,1900,Croquet,Croquet,WAYDELICH,FRA,MEN,individual 1 ball,M,Bronze,1,1900
Paris,1900,Croquet,Croquet,AUMOITTE,FRA,MEN,individual 1 ball,M,Gold,1,1900
Paris,1900,Croquet,Croquet,JOHIN,FRA,MEN,individual 1 ball,M,Silver,1,1900
Paris,1900,Croquet,Croquet,SAUTREAU,FRA,MEN,individual 2 balls,M,Bronze,1,1900
Paris,1900,Croquet,Croquet,WAYDELICH,FRA,MEN,individual 2 balls,M,Gold,1,1900
Paris,1900,Croquet,Croquet,VIGNEROT,FRA,MEN,individual 2 balls,M,Silver,1,1900
Paris,1900,Cycling,Cycling Track,"DAUMAIN, .....",FRA,MEN,25 kilometres,M,Bronze,1,1900
Paris,1900,Cycling,Cycling Track,"BASTIEN, Louis",FRA,MEN,25 kilometres,M,Gold,1,1900
Paris,1900,Cycling,Cycling Track,"HILDEBRAND, Louis",FRA,MEN,25 kilometres,M,Silver,1,1900
Paris,1900,Cycling,Cycling Track,"LAKE, John Henry",USA,MEN,Sprint indivual,M,Bronze,1,1900
Paris,1900,Cycling,Cycling Track,"TAILLANDIER, Georges",FRA,MEN,Sprint indivual,M,Gold,1,1900
Paris,1900,Cycling,Cycling Track,"SANZ, Fernand",FRA,MEN,Sprint indivual,M,Silver,1,1900
Paris,1900,Equestrian,Jumping,"VAN DE POELE, Georges",BEL,MEN,high jump,X,Bronze,1,1900
Paris,1900,Equestrian,Jumping,"GARDERES, Dominique Maximien",FRA,MEN,high jump,X,Gold,1,1900
Paris,1900,Equestrian,Jumping,"TRISSINO, Gian Giorgio",ITA,MEN,high jump,X,Gold,1,1900
Paris,1900,Equestrian,Jumping,"DE CHAMPSAVIN, Louis",FRA,MEN,individual,X,Bronze,1,1900
Paris,1900,Equestrian,Jumping,"HAEGEMAN, Aimé",BEL,MEN,individual,X,Gold,1,1900
Paris,1900,Equestrian,Jumping,"VAN DE POELE, Georges",BEL,MEN,individual,X,Silver,1,1900
Paris,1900,Equestrian,Jumping,DE BELLEGARDE,FRA,MEN,long jump individual,X,Bronze,1,1900
Paris,1900,Equestrian,Jumping,"VAN LANGHENDONCK, Constant",BEL,MEN,long jump individual,X,Gold,1,1900
Paris,1900,Equestrian,Jumping,"TRISSINO, Gian Giorgio",ITA,MEN,long jump individual,X,Silver,1,1900
Paris,1900,Fencing,Fencing,"SEE, Léon",FRA,MEN,épée individual,M,Bronze,1,1900
Paris,1900,Fencing,Fencing,"FONST, Ramon",CUB,MEN,épée individual,M,Gold,1,1900
Paris,1900,Fencing,Fencing,"PERREE, Louis",FRA,MEN,épée individual,M,Silver,1,1900
Paris,1900,Fencing,Fencing,"SEE, Léon",FRA,MEN,"épée, amateurs and masters",M,Bronze,1,1900
Paris,1900,Fencing,Fencing,"AYAT, Albert",FRA,MEN,"épée, amateurs and masters",M,Gold,1,1900
Paris,1900,Fencing,Fencing,"FONST, Ramon",CUB,MEN,"épée, amateurs and masters",M,Silver,1,1900
Paris,1900,Fencing,Fencing,"LAURENT, Henri",FRA,MEN,"épée, masters",M,Bronze,1,1900
Paris,1900,Fencing,Fencing,"AYAT, Albert",FRA,MEN,"épée, masters",M,Gold,1,1900
Paris,1900,Fencing,Fencing,"BOUGNOL, Emile",FRA,MEN,"épée, masters",M,Silver,1,1900
Paris,1900,Fencing,Fencing,"BOULENGER, Marcel Jacques",FRA,MEN,foil individual,M,Bronze,1,1900
Paris,1900,Fencing,Fencing,"COSTE, Emile",FRA,MEN,foil individual,M,Gold,1,1900
Paris,1900,Fencing,Fencing,"MASSON, Henri",FRA,MEN,foil individual,M,Silver,1,1900
Paris,1900,Fencing,Fencing,"MIMIAGUE, Jean-Baptiste",FRA,MEN,"foil, masters",M,Bronze,1,1900
Paris,1900,Fencing,Fencing,"MERIGNAC, Lucien",FRA,MEN,"foil, masters",M,Gold,1,1900
Paris,1900,Fencing,Fencing,"KIRCHHOFFER, Alphonse",FRA,MEN,"foil, masters",M,Silver,1,1900
Paris,1900,Fencing,Fencing,"FLESCH, Siegfried",AUT,MEN,sabre individual,M,Bronze,1,1900
Paris,1900,Fencing,Fencing,"DE LA FALAISE, Georges",FRA,MEN,sabre individual,M,Gold,1,1900
Paris,1900,Fencing,Fencing,"THIEBAUT, Léon",FRA,MEN,sabre individual,M,Silver,1,1900
Paris,1900,Fencing,Fencing,"NERALIC, Milan",AUT,MEN,"sabre, masters",M,Bronze,1,1900
Paris,1900,Fencing,Fencing,"CONTE, Antonio",ITA,MEN,"sabre, masters",M,Gold,1,1900
Paris,1900,Fencing,Fencing,"SANTELLI, Italo",ITA,MEN,"sabre, masters",M,Silver,1,1900
Paris,1900,Football,Football,"DELBECQUE, Albert",BEL,MEN,football,M,Bronze,1,1900
Paris,1900,Football,Football,"KELECOM, R.",BEL,MEN,football,M,Bronze,1,1900
Paris,1900,Football,Football,"LEBOUTTE, Marcel",BEL,MEN,football,M,Bronze,1,1900
Paris,1900,Football,Football,LONDOT,BEL,MEN,football,M,Bronze,1,1900
Paris,1900,Football,Football,"MOREAU, Ernest",BEL,MEN,football,M,Bronze,1,1900
Paris,1900,Football,Football,"NEEFS, E.",BEL,MEN,football,M,Bronze,1,1900
Paris,1900,Football,Football,"PELGRIMS, Georges",BEL,MEN,football,M,Bronze,1,1900
Paris,1900,Football,Football,"RENIER, Alphonse",BEL,MEN,football,M,Bronze,1,1900
Paris,1900,Football,Football,"SPANNOGHE, E.",BEL,MEN,football,M,Bronze,1,1900
Paris,1900,Football,Football,"THORNTON, Erich",BEL,MEN,football,M,Bronze,1,1900
Paris,1900,Football,Football,VAN HEUCKELUM,BEL,MEN,football,M,Bronze,1,1900
Paris,1900,Football,Football,"BUCKENHAM, Claude Percy",GBR,MEN,football,M,Gold,1,1900
Paris,1900,Football,Football,"BURRIDGE, T.E.",GBR,MEN,football,M,Gold,1,1900
Paris,1900,Football,Football,"CHALK, Alfred Ernest",GBR,MEN,football,M,Gold,1,1900
Paris,1900,Football,Football,"GROSLING, William Sullivan",GBR,MEN,football,M,Gold,1,1900
Paris,1900,Football,Football,"HASLAM, A.",GBR,MEN,football,M,Gold,1,1900
Paris,1900,Football,Football,"JONES, J.H.",GBR,MEN,football,M,Gold,1,1900
Paris,1900,Football,Football,"NICHOLAS, J.",GBR,MEN,football,M,Gold,1,1900
Paris,1900,Football,Football,"QUASH, William Francis",GBR,MEN,football,M,Gold,1,1900
Paris,1900,Football,Football,"SPACKMAN, F.G.",GBR,MEN,football,M,Gold,1,1900
Paris,1900,Football,Football,"TURNER, R.R.",GBR,MEN,football,M,Gold,1,1900
Paris,1900,Football,Football,"ZEALLEY, James Edward",GBR,MEN,football,M,Gold,1,1900
Paris,1900,Football,Football,"ALLEMANE, Pierre",FRA,MEN,football,M,Silver,1,1900
Paris,1900,Football,Football,BACH,FRA,MEN,football,M,Silver,1,1900
Paris,1900,Football,Football,"BLOCH, Jean",FRA,MEN,football,M,Silver,1,1900
Paris,1900,Football,Football,"CANELLE, Fernand",FRA,MEN,football,M,Silver,1,1900
Paris,1900,Football,Football,DUPARC,FRA,MEN,football,M,Silver,1,1900
Paris,1900,Football,Football,FRAYSSE,FRA,MEN,football,M,Silver,1,1900
Paris,1900,Football,Football,GAILLARD,FRA,MEN,football,M,Silver,1,1900
Paris,1900,Football,Football,"GARNIER, René",FRA,MEN,football,M,Silver,1,1900
Paris,1900,Football,Football,GRANDJEAN,FRA,MEN,football,M,Silver,1,1900
Paris,1900,Football,Football,HUTEAU,FRA,MEN,football,M,Silver,1,1900
Paris,1900,Football,Football,LAMBERT,FRA,MEN,football,M,Silver,1,1900
Paris,1900,Football,Football,MACAIRE,FRA,MEN,football,M,Silver,1,1900
Paris,1900,Football,Football,PELTIER,FRA,MEN,football,M,Silver,1,1900
Paris,1900,Golf,Golf,"ROBERTSON, David Donaldson",GBR,MEN,individual,M,Bronze,1,1900
Paris,1900,Golf,Golf,"SANDS, Charles Edward",USA,MEN,individual,M,Gold,1,1900
Paris,1900,Golf,Golf,"RUTHERFORD, Walter",GBR,MEN,individual,M,Silver,1,1900
Paris,1900,Golf,Golf,"PRATT, Daria",USA,WOMEN,individual,W,Bronze,1,1900
Paris,1900,Golf,Golf,"ABBOTT, Margaret Ives",USA,WOMEN,individual,W,Gold,1,1900
Paris,1900,Golf,Golf,"WHITTIER, Pauline",USA,WOMEN,individual,W,Silver,1,1900
Paris,1900,Gymnastics,Artistic G.,"DEMANET, Lucien",FRA,MEN,individual all-round,M,Bronze,1,1900
Paris,1900,Gymnastics,Artistic G.,"SANDRAS, Gustave",FRA,MEN,individual all-round,M,Gold,1,1900
Paris,1900,Gymnastics,Artistic G.,"BAS, Noël",FRA,MEN,individual all-round,M,Silver,1,1900
Paris,1900,Polo,Polo,"BOUSSOD, Jean",ZZX,MEN,polo,M,Bronze,1,1900
Paris,1900,Polo,Polo,"DUC DE BISACCIA, Louis",ZZX,MEN,polo,M,Bronze,1,1900
Paris,1900,Polo,Polo,"FAUQUET LEMAITRE, A.",ZZX,MEN,polo,M,Bronze,1,1900
Paris,1900,Polo,Polo,"RAOUL-DUVAL, Maurice",ZZX,MEN,polo,M,Bronze,1,1900
Paris,1900,Polo,Polo,"DALY, Dennis",ZZX,MEN,polo,M,Gold,1,1900
Paris,1900,Polo,Polo,"KEENE, Foxhall Parker",ZZX,MEN,polo,M,Gold,1,1900
Paris,1900,Polo,Polo,"MACKEY, Frank Jay",ZZX,MEN,polo,M,Gold,1,1900
Paris,1900,Polo,Polo,"RAWLINSON, Alfred",ZZX,MEN,polo,M,Gold,1,1900
Paris,1900,Polo,Polo,"BUCKMASTER, Walter Selby",ZZX,MEN,polo,M,Silver,1,1900
Paris,1900,Polo,Polo,"COMTE DE MADRE, José Pierre M.J.",ZZX,MEN,polo,M,Silver,1,1900
Paris,1900,Polo,Polo,"FREAKE, Frederick Maitland",ZZX,MEN,polo,M,Silver,1,1900
Paris,1900,Polo,Polo,"MCCREERY, Walter Adolph",ZZX,MEN,polo,M,Silver,1,1900
Paris,1900,Rowing,Rowing,"BRANDT, Francois Antoine",NED,MEN,eight with coxswain (8+),M,Bronze,1,1900
Paris,1900,Rowing,Rowing,"BROCKMANN, Hermanus Gerardus",NED,MEN,eight with coxswain (8+),M,Bronze,1,1900
Paris,1900,Rowing,Rowing,"KLEIN, Roelof",NED,MEN,eight with coxswain (8+),M,Bronze,1,1900
Paris,1900,Rowing,Rowing,"LEEGSTRA, Ruud Gerbens",NED,MEN,eight with coxswain (8+),M,Bronze,1,1900
Paris,1900,Rowing,Rowing,"MIDDELBERG, Walter",NED,MEN,eight with coxswain (8+),M,Bronze,1,1900
Paris,1900,Rowing,Rowing,"OFFERHAUS, Hendrik Karel",NED,MEN,eight with coxswain (8+),M,Bronze,1,1900
Paris,1900,Rowing,Rowing,"THIJSSEN, Walter",NED,MEN,eight with coxswain (8+),M,Bronze,1,1900
Paris,1900,Rowing,Rowing,"TROMP, Henricus",NED,MEN,eight with coxswain (8+),M,Bronze,1,1900
Paris,1900,Rowing,Rowing,"VAN DIJK, Johannes Wilhelmus Maria",NED,MEN,eight with coxswain (8+),M,Bronze,1,1900
Paris,1900,Rowing,Rowing,"ABELL, Louis",USA,MEN,eight with coxswain (8+),M,Gold,1,1900
Paris,1900,Rowing,Rowing,"CARR, William",USA,MEN,eight with coxswain (8+),M,Gold,1,1900
Paris,1900,Rowing,Rowing,"DEBAECKE, Harry",USA,MEN,eight with coxswain (8+),M,Gold,1,1900
Paris,1900,Rowing,Rowing,"EXLEY, John",USA,MEN,eight with coxswain (8+),M,Gold,1,1900
Paris,1900,Rowing,Rowing,"GEIGER, John",USA,MEN,eight with coxswain (8+),M,Gold,1,1900
Paris,1900,Rowing,Rowing,"HEDLEY, Edward",USA,MEN,eight with coxswain (8+),M,Gold,1,1900
Paris,1900,Rowing,Rowing,"JUVENAL, James",USA,MEN,eight with coxswain (8+),M,Gold,1,1900
Paris,1900,Rowing,Rowing,"LOCKWOOD, Roscoe",USA,MEN,eight with coxswain (8+),M,Gold,1,1900
Paris,1900,Rowing,Rowing,"MARSH, Edward",USA,MEN,eight with coxswain (8+),M,Gold,1,1900
Paris,1900,Rowing,Rowing,"BRUGGEMAN, Prospère",BEL,MEN,eight with coxswain (8+),M,Silver,1,1900
Paris,1900,Rowing,Rowing,"DE BISSCHOP, Jules",BEL,MEN,eight with coxswain (8+),M,Silver,1,1900
Paris,1900,Rowing,Rowing,"DE COCK, Oscar",BEL,MEN,eight with coxswain (8+),M,Silver,1,1900
Paris,1900,Rowing,Rowing,"DE SOMVILLE, Oscar Charles",BEL,MEN,eight with coxswain (8+),M,Silver,1,1900
Paris,1900,Rowing,Rowing,"HEMELSOET, Maurice",BEL,MEN,eight with coxswain (8+),M,Silver,1,1900
Paris,1900,Rowing,Rowing,"ODBERG, Frank",BEL,MEN,eight with coxswain (8+),M,Silver,1,1900
Paris,1900,Rowing,Rowing,"VAN CROMBRUGGHE, Marcel Lucien",BEL,MEN,eight with coxswain (8+),M,Silver,1,1900
Paris,1900,Rowing,Rowing,"VAN LANDEGHEM, Alfred",BEL,MEN,eight with coxswain (8+),M,Silver,1,1900
Paris,1900,Rowing,Rowing,"VERDONCK, Maurice",BEL,MEN,eight with coxswain (8+),M,Silver,1,1900
Paris,1900,Rowing,Rowing,"CARSTENS, Wilhelm",GER,MEN,four-oared shell with coxswain (4-),M,Bronze,1,1900
Paris,1900,Rowing,Rowing,"FELLE, Ernst",GER,MEN,four-oared shell with coxswain (4-),M,Bronze,1,1900
Paris,1900,Rowing,Rowing,"FICKEISEN, Otto",GER,MEN,four-oared shell with coxswain (4-),M,Bronze,1,1900
Paris,1900,Rowing,Rowing,"KÖRNER, Julius",GER,MEN,four-oared shell with coxswain (4-),M,Bronze,1,1900
Paris,1900,Rowing,Rowing,"KRÖWERATH, Franz",GER,MEN,four-oared shell with coxswain (4-),M,Bronze,1,1900
Paris,1900,Rowing,Rowing,"LEHLE, Carl",GER,MEN,four-oared shell with coxswain (4-),M,Bronze,1,1900
Paris,1900,Rowing,Rowing,"MÖLLER, Adolf",GER,MEN,four-oared shell with coxswain (4-),M,Bronze,1,1900
Paris,1900,Rowing,Rowing,"MOTHS, Gustav Adolf",GER,MEN,four-oared shell with coxswain (4-),M,Bronze,1,1900
Paris,1900,Rowing,Rowing,"RÜSTER, Hugo",GER,MEN,four-oared shell with coxswain (4-),M,Bronze,1,1900
Paris,1900,Rowing,Rowing,"WILKER, Hermann",GER,MEN,four-oared shell with coxswain (4-),M,Bronze,1,1900
Paris,1900,Rowing,Rowing,"BOUCKAERT, Henri",FRA,MEN,four-oared shell with coxswain (4-),M,Gold,1,1900
Paris,1900,Rowing,Rowing,"CAU, Jean",FRA,MEN,four-oared shell with coxswain (4-),M,Gold,1,1900
Paris,1900,Rowing,Rowing,CHARLOT,FRA,MEN,four-oared shell with coxswain (4-),M,Gold,1,1900
Paris,1900,Rowing,Rowing,"DELCHAMBRE, Emile",FRA,MEN,four-oared shell with coxswain (4-),M,Gold,1,1900
Paris,1900,Rowing,Rowing,"GOSSLER, Carl Heinrich",GER,MEN,four-oared shell with coxswain (4-),M,Gold,1,1900
Paris,1900,Rowing,Rowing,"GOSSLER, Gustav Ludwig",GER,MEN,four-oared shell with coxswain (4-),M,Gold,1,1900
Paris,1900,Rowing,Rowing,"GOSSLER, Oscar",GER,MEN,four-oared shell with coxswain (4-),M,Gold,1,1900
Paris,1900,Rowing,Rowing,"HAZEBROUCK, Henri",FRA,MEN,four-oared shell with coxswain (4-),M,Gold,1,1900
Paris,1900,Rowing,Rowing,"KATZENSTEIN, Walther",GER,MEN,four-oared shell with coxswain (4-),M,Gold,1,1900
Paris,1900,Rowing,Rowing,"TIETGENS, Waldemar",GER,MEN,four-oared shell with coxswain (4-),M,Gold,1,1900
Paris,1900,Rowing,Rowing,"BROCKMANN, Hermanus Gerardus",NED,MEN,four-oared shell with coxswain (4-),M,Silver,1,1900
Paris,1900,Rowing,Rowing,"HIEBENDAAI, Coenraad Christiaan",NED,MEN,four-oared shell with coxswain (4-),M,Silver,1,1900
Paris,1900,Rowing,Rowing,"LOTSY, Gerhard Oswald",NED,MEN,four-oared shell with coxswain (4-),M,Silver,1,1900
Paris,1900,Rowing,Rowing,"LOTSY, Paulus Jan",NED,MEN,four-oared shell with coxswain (4-),M,Silver,1,1900
Paris,1900,Rowing,Rowing,"LUMPP, Georges",FRA,MEN,four-oared shell with coxswain (4-),M,Silver,1,1900
Paris,1900,Rowing,Rowing,"PERRIN, Charles",FRA,MEN,four-oared shell with coxswain (4-),M,Silver,1,1900
Paris,1900,Rowing,Rowing,"SOUBEYRAN, Daniel",FRA,MEN,four-oared shell with coxswain (4-),M,Silver,1,1900
Paris,1900,Rowing,Rowing,"TERWOGT, Johannes Hester Lambertus",NED,MEN,four-oared shell with coxswain (4-),M,Silver,1,1900
Paris,1900,Rowing,Rowing,"WEGELIN, Emile",FRA,MEN,four-oared shell with coxswain (4-),M,Silver,1,1900
Paris,1900,Rowing,Rowing,"DELTOUR, Carlos",FRA,MEN,pair-oared shell with coxswain (2+),M,Bronze,1,1900
Paris,1900,Rowing,Rowing,"PAOLI, Raoul",FRA,MEN,pair-oared shell with coxswain (2+),M,Bronze,1,1900
Paris,1900,Rowing,Rowing,"VEDRENNE, Antoine Erneste",FRA,MEN,pair-oared shell with coxswain (2+),M,Bronze,1,1900
Paris,1900,Rowing,Rowing,"BRANDT, Francois Antoine",ZZX,MEN,pair-oared shell with coxswain (2+),M,Gold,1,1900
Paris,1900,Rowing,Rowing,"BROCKMANN, Hermanus Gerardus",ZZX,MEN,pair-oared shell with coxswain (2+),M,Gold,1,1900
Paris,1900,Rowing,Rowing,"KLEIN, Roelof",ZZX,MEN,pair-oared shell with coxswain (2+),M,Gold,1,1900
